product_id,category,brand,product_name,ingredients
755,에센스/세럼/앰플,키엘,키엘 아이리스 엑스트렉트 엑티베이팅 트리트먼트 에센스 200ml,정제수 부틸렌글라이콜 글리세린 디프로필렌글라이콜 변성알코올 메칠글루세스-10 페녹시에탄올 피피지-6-데실테트라데세스-30 클로페네신 향료 카프릴로일살리실릭애씨드 테트라소듐이디티에이 오리스뿌리추출물 소듐하이알루로네이트 잔탄검 시트릭애씨드 소듐시트레이트 아데노신 리모넨
756,에센스/세럼/앰플,빌리프,빌리프 프라블럼 솔루션 비건 에센스 50ml,"정제수, 다이프로필렌글라이콜, 1,2-헥산다이올, 글리세린, 판테놀, 헥실데실에틸헥사노에이트, 하이드로제네이티드폴리데센, 네오펜틸글라이콜다이카프레이트, 폴리메틸메타크릴레이트, 우엉뿌리추출물+, 라벤더꽃추출물+, 로즈마리잎추출물+, 에키네시아추출물+, 포트마리골드꽃추출물*+, 귀리커넬추출물*, 개박하추출물*, 라즈베리잎추출물*, 와일드인디고뿌리추출물*, 별꽃추출물*, 4-터피네올**, 토타롤**, 일본목련나무껍질추출물, 유칼립투스잎추출물, 폴스애플민트잎추출물, 로즈힙열매추출물, 카르니틴, 살리실릭애씨드, 티트리추출물, 다이카프릴릴에터, 스테아릴알코올, C14-22알코올, 폴리글리세릴-3다이스테아레이트, 부틸렌글라이콜, 솔비탄스테아레이트, 폴리글리세릴-10스테아레이트, 트로메타민, 폴리글리세릴-10올리에이트, 카보머, 코코-카프릴레이트/카프레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, C12-20알킬글루코사이드, 글리세릴스테아레이트에스이, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 티타늄디옥사이드(CI 77891), 마이카, 잔탄검, 글리세릴스테아레이트시트레이트, 트라이소듐이디티에이, 적색산화철, 토코페롤, 오렌지껍질오일++, 센티드제라늄꽃오일++, 리모넨, 시트로넬올, 제라니올, 리날룰 *표시: Napiers Original Formula / +표시: Napiers Mild Formula / **표시: Totaneol™ / ++표시: 식물 유래 향"
757,에센스/세럼/앰플,아렌시아,아렌시아 레틴알 부스터 샷 30ml,"정제수, 글리세린, 메틸프로판다이올, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 세테아릴올리베이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이아이소스테아릴말레이트, 소듐폴리아크릴레이트, 솔비탄올리베이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 마카다미아씨오일, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아데노신, 치자추출물, 잔탄검, 콜레스테롤, 폴리글리세릴-10라우레이트, 알란토인, 레틴알(200ppm), 실리카, 유채스테롤, 덱스트린, 판테놀, 토코페롤, 알루미늄/마그네슘하이드록사이드스테아레이트, 포타슘세틸포스페이트, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 카페인, 다이소듐이디티에이, 엑토인, 바쿠치올, 세라마이드엔피, 병풀추출물, 글라이코스핑고리피드, 팔미토일펜타펩타이드-4, 헥사펩타이드-2, 헥사펩타이드-9, 트라이펩타이드-1, 펜타펩타이드-3, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5, 아세틸헥사펩타이드-8, 카퍼트라이펩타이드-1"
758,에센스/세럼/앰플,아렌시아,아렌시아 비타민 C 부스터 샷 30ml,"정제수, 글리세린, 메틸프로판다이올, 3-O-에틸아스코빅애씨드(50,000ppm), 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 나이아신아마이드, 세틸에틸헥사노에이트, 세테아릴 올리베이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이아이소스테아릴말레이트, 소듐폴리아크릴레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 솔비탄올리베이트, 알지닌, 치자추출물, 잔탄검, 에틸헥실글리세린, 덱스트린, 아데노신, 알란토인, 아스코빅애씨드(10ppm), 글루타티온, 판테놀, 피리독신, 토코페롤, 아스코빌글루코사이드, 소듐아스코빌포스페이트"
759,에센스/세럼/앰플,디마프,디마프 판테놀 30% 원더드롭스 앰플 55ml,"달맞이꽃꽃추출물, 판테놀, 메틸프로판다이올, 다이프로필렌글라이콜, 다이메틸이미다졸리디논쌀전분, 병풀추출물, 호장근뿌리추출물, 황금추출물, 녹차추출물, 스페인감초뿌리추출물, 마트리카리아꽃추출물, 로즈마리잎추출물, 자작나무수액, 네오펜틸글라이콜다이카프레이트, 세라마이드엔피, 글리세린, 베타인, 알란토인, 아시아티코사이드, 마데카소사이드, 덱스트린, 에스에이치-올리고펩타이드-1, 에스에이치-올리고펩타이드-2, 에스에이치-폴리펩타이드-1, 에스에이치-폴리펩타이드-22, 폴리글리세릴-10라우레이트, 폴리글리세릴-10미리스테이, 소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 정제수, 알지닌, 부틸렌글라이콜, 카프릴릴글라이콜, 펜틸렌글라이콜, 하이드록시아세토페논, 다이소듐이디티에이"
760,에센스/세럼/앰플,디마프,[만능기초] 디마프 히어로 마이 퍼스트 세럼 50ml,"달맞이꽃꽃추출물, 메틸프로판다이올, 부틸렌글라이콜, 마카다미아씨오일, 호호바씨오일, 다이프로필렌글라이콜, 글리세린, 소듐하이알루로네이트, 하이알루로닉애씨드, C12-14알케스-12, 네오펜틸글라이콜다이카프레이트, 베타인, 판테놀, 자일리톨, 세라마이드엔피, 정제수, 알란토인, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카보머, 알지닌, 1,2-헥산다이올, 카프릴릴글라이콜, 스타아니스추출물, 다이소듐이디티에이"
761,에센스/세럼/앰플,센텔리안24,센텔리안24 우유피부 글루타치온 토닝 부스팅 앰플 (업체배송),"[센텔리안24 글루타치온 토닝 부스팅 앰플] 정제수,코코-카프릴레이트/카프레이트,비타민나무열매추출물,나이아신아마이드,아이소스테아릴아이소스테아레이트,글리세린,메틸글루세스-20,프로판다이올,1,2-헥산다이올,메틸프로판다이올,트라넥사믹애씨드,비사보롤,우유엑소좀,멜라토닌,글라이신,글루타티온,아스파틱애씨드,류신,알라닌,라이신,알지닌,타이로신,페닐알라닌,발린,프롤린,아이소류신,히스티딘,시스테인,메티오닌,아스코빅애씨드,토코페릴아세테이트,유청여과물,소듐스테아로일글루타메이트,아데노신,마이크로크리스탈린셀룰로오스,피브이엠/엠에이코폴리머,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,셀룰로오스검,트로메타민,다이소듐이디티에이,소듐폴리아크릴레이트,하이드록시아세토페논"
762,에센스/세럼/앰플,센텔리안24,센텔리안24 히알루론산 톡스 부스팅 앰플 (업체배송),"[센텔리안24 히알루론산 톡스 부스팅 앰플] 정제수,프로판다이올,아이소펜틸다이올,글리세린,펜틸렌글라이콜,비스-피이지-18메틸에터다이메틸실레인,1,2-헥산다이올,나이아신아마이드,부틸렌글라이콜,메틸프로판다이올,병풀추출물,무화과추출물,참마뿌리추출물,소듐하이알루로네이트,하이드로제네이티드레시틴,판테놀,베타-글루칸,만니톨,락토바실러스세포외소포,하이드롤라이즈드소듐하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,다이메틸실란올하이알루로네이트,포타슘하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드옥수수전분,소듐하이알루로네이트크로스폴리머,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트다이메틸실란올,소듐아세틸레이티드하이알루로네이트,수크로오스,수용성프로테오글리칸,세라마이드엔피,카프릴릭/카프릭트라이글리세라이드,소듐팔미토일사코시네이트,에스알-(올리고펩타이드-91클로스트리듐보툴리눔폴리펩타이드-1),잔탄검,하이드록시아세토페논,아데노신,소듐폴리아크릴레이트,카보머,피브이엠/엠에이코폴리머,다이소듐이디티에이,에틸헥실글리세린"
763,에센스/세럼/앰플,센텔리안24,센텔리안24 연어 PDRN 퍼밍 부스팅 앰플 (업체배송),"[센텔리안24 피디알엔 퍼밍 부스팅 앰플] 정제수,글리세린,비스-피이지-18메틸에터다이메틸실레인,프로판다이올,메틸프로판다이올,다이프로필렌글라이콜,글리세레스-26,부틸렌글라이콜,나이아신아마이드,메틸글루세스-20,1,2-헥산다이올,라피노오스,사이클로헥사실록세인,트레할로오스,펜틸렌글라이콜,울금뿌리추출물,참마뿌리추출물,카카오씨추출물,인삼추출물,하이드로제네이티드레시틴,포트마리골드꽃오일,하이드롤라이즈드콜라겐,하이드롤라이즈드엘라스틴,소듐디엔에이,락토바실러스발효물,세라마이드엔피,인삼소포,글리세릴폴리메타크릴레이트,글라이코실트레할로오스,소듐폴리아크릴레이트,피브이엠/엠에이코폴리머,하이드로제네이티드스타치하이드롤리세이트,덱스트린,다이메티콘/비닐다이메티콘크로스폴리머,수크로오스다이스테아레이트,레시틴,폴리쿼터늄-51,글리세릴스테아레이트,사이아노코발아민,바이오사카라이드검-1,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,잔탄검,아데노신,팔미토일펜타펩타이드-4,카르노신,레티놀,카보머,트로메타민,폴리솔베이트20,에틸헥실글리세린"
764,에센스/세럼/앰플,센텔리안24,센텔리안24 부스팅 샷 젤 150ml (업체배송),"전성분 정제수, 자작나무수액, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 펜틸렌글라이콜, 프로판다이올, 수용성콜라겐, 라벤더추출물, 오레가노꽃/잎/줄기추출물, 로즈마리추출물, 타임추출물, 소듐하이알루로네이트, 하이드롤라이즈드콜라겐, 글리세린, 소듐폴리아크릴로일다이메틸타우레이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 에틸헥실글리세린, 폴리글리세릴-10아이소스테아레이트, 판테놀, 다이포타슘글리시리제이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 폴리글리세릴-10올리에이트, 아데노신, 소듐파이테이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 피브이엠/엠에이코폴리머, 소듐클로라이드, 토코페롤, 소듐바이카보네이트, 칼슘클로라이드, 포타슘클로라이드, 부틸렌글라이콜, 만니톨, 포스파티딜콜린, 하이드로제네이티드레시틴, 세테아릴올리베이트, 솔비탄올리베이트, 시트릭애씨드, 카프릴릴/카프릴글루코사이드, 세라마이드엔피, 카퍼트라이펩타이드-1, 아세틸헥사펩타이드-8, 알란토인, 세틸알코올, 잔탄검, 포타슘솔베이트, 소듐벤조에이트, 향료"
765,에센스/세럼/앰플,설화수,[업체배송][기프트박스/쇼핑백 증정] 설화수 윤조에센스 6세대 30ml 홀리데이 기획(+윤조2종+탄력크림5ml),"정제수, 변성알코올, 부틸렌글라이콜, 베타인, 1,2-헥산다이올, 비스-피이지-18메틸에터다이메틸실레인, 글리세릴폴리메타크릴레이트, 프로판다이올, 카보머, 피피지-13-데실테트라데세스-24, 트로메타민, 글리세릴카프릴레이트, 황금추출물, 에틸헥실글리세린, 향료, 아데노신, 리모넨, 덱스트린, 카카오추출물, 메틸트라이메티콘, 다이소듐이디티에이, 잔탄검, 셀룰로오스검, 카라기난, 꿀, 마데카소사이드, 지황뿌리추출물, 펜틸렌글라이콜, 다이포타슘글리시리제이트, 3-O-에틸아스코빅애씨드, 타우린, 소엽맥문동뿌리추출물, 작약뿌리추출물, 마돈나백합비늘줄기추출물, 리날룰, 둥굴레뿌리줄기추출물, 바이오사카라이드검-1, 프로필렌글라이콜, 인삼추출물, 연꽃추출물, 낫토검, 대추추출물, 호두추출물, 매실추출물, 시트로넬올, 시트랄, 제라니올, 하이드로제네이티드레시틴, 토코페롤, 시트릭애씨드"
766,에센스/세럼/앰플,디마르3,[1등 모공앰플] 디마르3 시그니처 에스투드 프로텍터 대용량 모공 앰플 170ml,"정제수, 글리세린, 메틸프로판다이올, 부틸렌글라이콜, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 베타인, 에탄올, 트레할로오스, 병풀추출물, 무화과추출물, 소엽맥문동뿌리추출물, 노티드랙추출물, 엘더꽃추출물, 월귤잎추출물, 오레가노잎추출물, 편백잎추출물, 흰버드나무껍질추출물, 에델바이스꽃/잎추출물, 락토바실러스/콩발효추출물, 쇠비름추출물, 육계나무껍질추출물, 황금추출물, 당아욱꽃/잎/줄기추출물, 레이디스맨틀꽃/잎/줄기추출물, 페루기네움철쭉추출물, 레몬밤잎추출물, 페퍼민트잎추출물, 서양톱풀꽃/잎/줄기추출물, 스피드웰꽃/잎/줄기추출물, 카우슬립꽃추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 폴리글리세릴-10라우레이트, 판테놀, 카보머, 트로메타민, 셀룰로오스검, 글리세릴폴리메타크릴레이트, 아데노신, 다이소듐이디티에이, 카라멜, 세라마이드엔피, 프로필렌글라이콜, 말토덱스트린, 아라비아고무나무검, 시트릭애씨드, 화산재, 토코페롤, 다이소듐포스페이트, 피토스핑고신, 향료, 펜틸렌글라이콜, 카프릴릴글라이콜, 에틸헥실글리세린, 소듐벤조에이트, 포타슘솔베이트, 리날룰"
767,에센스/세럼/앰플,스킨앤랩,[올영단독] 스킨앤랩 베리어덤 링거 앰플70ml(+70ml) 더블기획,"정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 클로렐라 불가리스추출물, 소듐하이알루로네이트, 락토바실러스발효용해물, 판테놀, 글라이코실트레할로오스, 글루코오스, 부틸렌글라이콜, 하이드로제네이티드스타치하이드롤리세이트, 프룩토올리고사카라이드, 프룩토오스, 폴리쿼터늄-51, 글리세릴글루코사이드, 사카라이드아이소머레이트, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알란토인, 하이드록시프로필트라이모늄하이알루로네이트, 트로메타민, 덱스트린, 소듐파이테이트, 소듐클로라이드, 베타-글루칸, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 사이아노코발아민, 시트릭애씨드, 소듐시트레이트, 소듐바이카보네이트, 칼슘클로라이드, 포타슘크로라이드, 토코페롤, 잔탄검, 치자추출물"
768,에센스/세럼/앰플,라로슈포제,라로슈포제 히알루 B5 세럼 30ml 기획 (+10ml 증정),정제수 글리세린 변성알코올 프로필렌글라이콜 판테놀 펜틸렌글라이콜 디메치콘 피이지-6카프릴릭/카프릭글리세라이드 피피지-6-데실테트라데세스-30 글리세릴이소스테아레이트 마데카소사이드 소듐하이알루로네이트 암모늄폴리아크릴로일디메칠타우레이트 디소듐이디티에이 하이드롤라이즈드하이알루로닉애씨드 카프릴릴글라이콜 시트릭애씨드 잔탄검 부틸렌글라이콜 토코페롤 페녹시에탄올 향료
769,에센스/세럼/앰플,에스트라,에스트라 아토베리어365 하이드로에센스 200ml 기획(+크림 10ml+세라-히알 앰플 10ml),"정제수, 부틸렌글라이콜, 글리세린, 스쿠알란, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카보머, 트로메타민, 글리세릴카프릴레이트, 에틸헥실글리세린, 다이소듐이디티에이, 낫토검, 스테아릭애씨드, 하이드록시프로필비스팔미타마이드엠이에이, 만니톨, 피씨에이, 락틱애씨드, 글루코오스, 글라이신, 우레아, 소듐글리세로포스페이트, 세린, 글루타믹애씨드, 토코페롤, 아크릴레이트/암모늄메타크릴레이트코폴리머, 포타슘마그네슘아스파테이트, 아스파틱애씨드, 류신, 소듐클로라이드, 알라닌, 라이신, 알지닌, 칼슘글루코네이트, 마그네슘글루코네이트, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 시트릭애씨드, 콜레스테롤, 히스티딘, 실리카, 아세틸글루코사민, 크레아틴, 우릭애씨드, 시스테인, 메티오닌"
770,에센스/세럼/앰플,이지듀,[재구매1위] 대웅제약 이지듀 기미잡티앰플 12ml+기미패치 2매 기획,"*멜라토닝 앰플 정제수, 부틸렌글라이콜, 글리세린, 다이펜타에리스리틸헥사C5-9애씨드에스터, 다이페닐다이메티콘, 비닐다이메티콘, 나이아신아마이드(5%), 베타인, 프로판다이올, 메틸프로판다이올, 비피다발효용해물, 1,2-헥산다이올, 펜틸렌글라이콜, 에스에이치-올리고펩타이드-1(1.5ppm), 알파-알부틴, 3-O-에틸아스코빅애씨드, 트라넥사믹애씨드, 글루타티온, 클로렐라 불가리스추출물, 마조람잎오일, 베르가모트오일, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 캐모마일꽃오일, 약모밀추출물, 소듐아스코빌포스페이트, 아스코빌글루코사이드, 아스코빌테트라이소팔미테이트, 비사보롤, 마그네슘아스코빌포스페이트, 헤스페리딘메틸칼콘, 인도멀구슬나무잎추출물, 카카오씨추출물, 멕시칸주니퍼오일, 울금뿌리추출물, 소듐하이알루로네이트, 참산호말추출물, 왕귤껍질오일, 흰목이버섯추출물, 해바라기씨오일, 흰서양송로추출물, 화이트루핀씨추출물, 류코노스톡/무발효여과물, 키토산, 가지열매추출물, 하이드록시에틸우레아, 폴리아크릴레이트크로스폴리머-6, 하이드로제네이티드레시틴, 글루코오스, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 프룩토올리고사카라이드, 프룩토오스, 소듐다이라우미도글루타미드라이신, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 에틸헥실글리세린, 아데노신, 니코티노일다이펩타이드-23, 아세틸헥사펩타이드-8, 소듐시트레이트, 다이펩타이드-2, 시트릭애씨드, 팔미토일테트라펩타이드-7, 알란토인, 소듐파이테이트, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 레시틴, 덱스트린, 소듐스테아로일글루타메이트, 리놀레닉애씨드, 다이프로필렌글라이콜, 토코페롤, 콜레스-24, 카프릴릴/카프릴글루코사이드, 콜레스테롤, 세라마이드엔피, 카프릴릴글라이콜, 스테아레스-20, 에탄올, t-부틸알코올, 다이소듐이디티에이, 클로헥시딘디글루코네이트, 포타슘솔베이트, 리모넨, 리날룰 *멜라토닝 패치 정제수, 글리세린, 소듐폴리아크릴레이트, 나이아신아마이드, 아이리쉬모스가루, 카라기난, 코코넛야자오일, 캐롭검, 마조람잎오일, 베르가모트오일, 캐모마일꽃오일, 알파-알부틴, 멕시칸주니퍼오일, 왕귤껍질오일, 판테놀, 아가, 폴리아크릴릭애씨드, 하이드록시아세토페논, 폴리솔베이트80, 알루미늄글리시네이트, 포타슘클로라이드, 아데노신, 실리카, 타타릭애씨드, 소듐파이테이트, 트라넥사믹애씨드, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 하이드로제네이티드레시틴, 글루타티온, 카프릴릴글라이콜, 소듐스테아로일글루타메이트, 니코티노일다이펩타이드-23, 소듐아스코빌포스페이트, 에스에이치-올리고펩타이드-1(0.1ppm), 비사보롤, 헤스페리딘메틸칼콘, 스테아레스-20, 소듐시트레이트, 다이펩타이드-2, 시트릭애씨드, 팔미토일테트라펩타이드-7, 폴리비닐알코올, 잔탄검, 에탄올, 다이소듐이디티에이, 클로페네신, 클로헥시딘디글루코네이트, 포타슘솔베이트, 리모넨, 리날룰"
771,에센스/세럼/앰플,메디큐브,[1등 미백앰플] 메디큐브 PDRN 핑크 앰플 30ml 리필기획 (본품+리필 50ML+겔패드*2매),"정제수,글리세린,다이프로필렌글라이콜,아이소프로필미리스테이트,글리세레스-26,나이아신아마이드,1,2-헥산다이올,소듐디엔에이,부틸렌글라이콜,폴리글리세린-3,소듐아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,폴리아이소부텐,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,이리추출물,트로메타민,글리세릴아크릴레이트/아크릴릭애씨드코폴리머,피브이엠/엠에이코폴리머,에틸헥실글리세린,카프릴릴글라이콜,향료,인도멀구슬나무잎추출물,아데노신,카프릴릴/카프릴글루코사이드,솔비탄올리에이트,인도멀구슬나무꽃추출물,소듐하이알루로네이트,다이소듐이디티에이,울금뿌리추출물,사이아노코발아민,하이드롤라이즈드콜라겐,유비퀴논,홀리바질잎추출물,참산호말추출물,팔미토일펜타펩타이드-4,팔미토일트라이펩타이드-1,팔미토일테트라펩타이드-7,카퍼트라이펩타이드-1,아세틸헥사펩타이드-8,연어알추출물,아텔로콜라겐"
772,에센스/세럼/앰플,아누아,[화해 1위] 아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL,"하이드롤라이즈드하이알루로닉애씨드(29,049ppm), 나이아신아마이드, 하이드롤라이즈드콜라겐, 소듐하이알루로 네이트(800ppm), 아데노신, 소듐디엔에이(100ppm), 하이알 루로닉애씨드(30ppm), 하이드롤라이즈드소듐하이알루로네이 트(30ppm), 하이드록시프로필트라이모늄하이알루로네이트 (30ppm), 포타슘하이알루로네이트(30ppm), 소듐하이알루 로네이트크로스폴리머(30ppm), 소듐아세틸레이티드하이알 루로네이트(1ppm), 시트릭애씨드 * 피디알엔: 소듐디엔에이"
773,에센스/세럼/앰플,아누아,아누아 피디알엔 히알루론산 캡슐 100 세럼 30mL 기획세트 (+크림 30ml),"[피디알엔 세럼] 하이드롤라이즈드하이알루로닉애씨드(29,049ppm), 나이아신아마이드, 하이드롤라이즈드콜라겐, 소듐하이알루로 네이트(800ppm), 아데노신, 소듐디엔에이(100ppm), 하이알 루로닉애씨드(30ppm), 하이드롤라이즈드소듐하이알루로네이 트(30ppm), 하이드록시프로필트라이모늄하이알루로네이트 (30ppm), 포타슘하이알루로네이트(30ppm), 소듐하이알루 로네이트크로스폴리머(30ppm), 소듐아세틸레이티드하이알 루로네이트(1ppm), 시트릭애씨드 * 피디알엔: 소듐디엔에이 [피디알엔 크림] 소듐디엔에이, 하이드롤라이즈드콜라겐, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 다이메틸실란올하이알루로네이트, 하이드롤라이즈드소듐하이알루로네이트, 포타슘하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐하이알루로네이트다이메틸실란올, 소듐아세틸레이티드하이알루로네이트"
774,에센스/세럼/앰플,마녀공장,[투명미백] 마녀공장 갈락토미 나이아신 투명광채 에센스 30ml + 12ml,"갈락토미세스발효여과물(56.78%), 부틸렌글라이콜, 나이아신아마이드(2%), 글리세린, 1,2-헥산다이올, 스타아니스추출물, 황금추출물, 소듐하이알루로네이트, 정제수, 버지니아풍년화추출물"
775,에센스/세럼/앰플,라로슈포제,라로슈포제 히알루B5 세럼 30ml,"정제수, 글리세린, 변성알코올, 프로필렌글라이콜, 판테놀, 펜틸렌글라이콜, 디메치콘, 피이지-6카프릴릭/카프릭글리세라이드, 피피지-6-데실테트라데세스-30, 글리세릴이소스테아레이트, 마데카소사이드, 소듐하이알루로네이트, 암모늄폴리아크릴로일디메칠타우레이트, 디소듐이디티에이, 하이드롤라이즈드하이알루로닉애씨드, 카프릴릴글라이콜, 시트릭애씨드, 잔탄검, 부틸렌글라이콜, 토코페롤, 페녹시에탄올, 향료"
776,에센스/세럼/앰플,바이오더마,바이오더마 하이드라비오 에센스로션 200ml (단품),"정제수, 메틸프로판다이올, 나이아신아마이드, 피피지-26-부테스-26, 피이지-40하이드로제네이티드캐스터오일, 소듐피씨에이, 다이소듐이디티에이, 살리실릭애씨드, 하이드록시에틸셀룰로오스, 만니톨, 소듐시트레이트, 토코페릴아세테이트, 자일리톨, 헥실데칸올, 세트리모늄브로마이드, 향료, 벤조트라이아졸릴도데실p-크레솔, 람노오스, 소듐하이드록사이드, 사과씨추출물, 유채스테롤, 토코페롤"
777,에센스/세럼/앰플,셀비엔,셀비엔 히알루론산 250ml,"정제수, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 1,2-헥산디올, 에칠헥실글리세린"
778,에센스/세럼/앰플,마녀공장,마녀공장 갈락토미 나이아신 투명광채 에센스 50ml,"갈락토미세스발효여과물(56.78%), 부틸렌글라이콜, 나이아신아마이드(2%), 글리세린, 1,2-헥산다이올, 스타아니스추출물, 황금추출물, 소듐하이알루로네이트, 정제수, 버지니아풍년화추출물"
779,에센스/세럼/앰플,아벤느,[수분 충전]아벤느 이드랑스 에센스-인-로션 200ml 기획 (+100ml 증정),"아쿠아(아벤느 온천수), 글리세린, 펜틸렌글라이콜, 1,2-헥산다이올, 다이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 베타인, 메틸글루세스-20, 아이소세틸스테아로일스테아레이트, 트라이에틸헥사노인, 하이드로제네이티드폴리아이소부텐, 세테아릴올리베이트, 소르비탄올리베이트, 스쿠알란, 트레할로스, 향료, 정제수, 소듐시트레이트, 피이지-7트라이메틸올프로판코코넛에터, 다이소듐이디티에이, 레시틴, 피토스테롤, 잔탄검, 솔비탄아이소스테아레이트, 시트릭애씨드, 소듐하이알루로네이트 구성품 : 아쿠아(아벤느 온천수)"
780,에센스/세럼/앰플,아임프롬,아임프롬 허니 세럼 30ml,"글리세린,정제수,부틸렌글라이콜,다이메티콘,사이클로펜타실록세인,나이아신아마이드,피이지/피피지-18/18다이메티콘,운데케인,사이클로헥사실록세인,트라이데케인,1,2-헥산다이올,소듐클로라이드,다이메티콘/비닐다이메티콘크로스폴리머,피이지-10다이메티콘,다이스테아다이모늄헥토라이트,보스웰리아수지추출물,꿀추출물,아데노신,육계나무껍질추출물,울금뿌리추출물,레반,데실글루코사이드,올리브나무잎추출물,에틸헥실글리세린,다이소듐이디티에이,꽃가루추출물,페네틸알코올,대추나무씨추출물,병풀추출물,로얄젤리추출물,프로폴리스추출물,벌독,시트릭애씨드,아스코빅애씨드,마데카소사이드,향료,부틸페닐메틸프로피오날,제라니올,리모넨,시트랄,리날룰"
781,에센스/세럼/앰플,스킨푸드,[끝판꿀광+트러블개선] 스킨푸드 로열허니 프로폴리스 인리치 에센스,"프로폴리스추출물, 꿀추출물, 로얄젤리추출물, 부틸렌글라이콜, 다이프로필렌글라이콜, 쇠비름추출물, 글리세린, 베타-글루칸, 락토바실러스발효물, 효모발효물, 소듐하이알루로네이트, 하이드록시에틸셀룰로오스, 다이소듐이디티에이, 카보머, 알지닌"
782,에센스/세럼/앰플,허브노트,허브노트 스네일 리페어 앰플 45ml,"달팽이점액여과물, 정제수, 부틸렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 하이드록시아세토페논, 하이드록시에틸셀룰로오스, 카보머, 판테놀, 알란토인, 글라이코사미노글리칸, 카프릴릴글라이콜, 하이드롤라이즈드옥수수전분, 수크로오스, 소듐하이알루로네이트, 병풀추출물, 마데카소사이드, 알지닌, 글리세린, 제주진득찰추출물, 아시아티코사이드, 랍도시아 루베스켄스추출물, 펜틸렌글라이콜, 베타-글루칸, 알에이치-올리고펩타이드-1"
783,에센스/세럼/앰플,디오디너리,[브라이트닝] 디오디너리 아스코빌 글루코사이드 솔루션 12% 30ml,"정제수,아스코빌글루코사이드,프로판다이올,아미노메틸프로판올,트라이에탄올아민,아이소세테스-20,잔탄검,다이메틸아이소소바이드,에톡시다이글라이콜,트라이소듐에틸렌다이아민다이석시네이트,1,2-헥산다이올,카프릴릴글라이콜"
