product_id,category,brand,product_name,ingredient,product_rating
S199,스킨/토너,미구하라,울트라 화이트닝 퍼펙션 스킨 오리진,"정제수, 글리세린, 프로판다이올, 나이아신아마이드, 메틸프로판다이올, 1,2-헥산다이올, 폴리글리세릴-10라우레이트, 부틸렌글라이콜, 소듐시트레이트, 시트릭애씨드, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 에틸헥실글리세린, 카라멜, 폴리쿼터늄-51, 녹차추출물, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드글라이코사미노글리칸, 진흙버섯추출물, 소듐하이알루로네이트, 벤질글라이콜, 하이드롤라이즈드하이알루로닉애씨드, 카룸 페트로셀리눔추출물, 케일잎추출물, 바오밥나무씨추출물, 티트리추출물, 아티초크잎추출물, 오죽잎추출물, 브루셀스프라우트추출물, 멜론추출물, 라임추출물, 다시마추출물, 페퍼민트잎추출물, 키위추출물, 알로에잎추출물, 병풀추출물, 매실추출물, 오이열매추출물, 사막장미잎세포추출물, 노니열매추출물, 하이알루로닉애씨드, 라즈베리케톤, 리모넨, 향료",4.8
S198,스킨/토너,클럽맨피노드,스페셜리저브 에프터쉐이브코롱,"변성알코올, 정제수, 향료, 알파-이소메칠이오논, 헥실신나몰, 녹색3호, 적색227호, 황색4호",4.9
S197,스킨/토너,클럽맨피노드,드래곤 노어 오데토일렛,"변성알코올, 정제수, 향료, 벤질벤조에이트, 신남알, 시트랄, 시트로넬올, 쿠마린, 유제놀, 제라니올, 리모넨, 리날룰, 프로필렌글라이콜, 적색40호",4.7
S195,스킨/토너,센텔리안24,마데카 옴므 수딩 토너,"병풀추출물,나이아신아마이드,다이프로필렌글라이콜,부틸렌글라이콜,1,2-헥산다이올,아이소펜틸다이올,아데노신,베타인,약모밀추출물,레몬밤추출물,모과추출물,오렌지꽃추출물,마트리카리아꽃추출물,포도씨오일,페퍼민트추출물,토코페롤,마데카식애씨드,아시아티코사이드,아시아틱애씨드,폴리글리세릴-10라우레이트,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,정제수,향료,트로메타민,다이소듐이디티에이",4.8
S155,스킨/토너,크리니크,클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 3,"정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 위치하젤, 살리실릭애씨드, 아세틸글루코사민, 소듐하이알루로네이트, 트로메타민, 비에이치티, 트레할로스, 글라이신, 디소듐이디티에이, 페녹시에탄올, 벤조페논-4, 적색201호, 등색205호, 자색401호 [ILN37368] *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",4.7
S156,스킨/토너,크리니크,포 맨 워터리 모이스춰 로션,"정제수, 부틸렌글라이콜, 글리세린, 멘톨, 오이추출물, 사과추출물, 황금추출물, 큰실말추출물 , 슈가켈프추출물, 트레할로스, 슈크로오스, 카페인, 아세틸글루코사민, 에르고치오네인 , 폴리소르베이트20, 카프릴릴글라이콜, 소듐하이알루로네이트, 덱스트린, 헥실렌글라이콜, 시트릭애씨드, 디소듐이디티에이, 소듐시트레이트, 페녹시에탄올 (iln40454) *제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",4.7
S157,스킨/토너,셀린저,리얼 토너 씨벅톤,"정제수, 글리세린, 1,2-헥산다이올, 비타민나무추출물",4.4
S158,스킨/토너,셀린저,리얼 토너 카렌듈라,"정제수, 글리세린, 1,2-헥산다이올, 포트마리골드꽃추출물",4.6
S159,스킨/토너,셀린저,리얼 토너 티트리,"정제수, 글리세린, 1,2-헥산다이올, 티트리추출물",4.4
S160,스킨/토너,셀린저,리얼 토너 센텔라아시아티카,"정제수, 병풀잎추출물, 1,2-헥산다이올",4.6
S161,스킨/토너,셀린저,리얼 토너,"리얼 토너 로즈: 정제수, 글리세린, 1,2-헥산다이올, 장미추출물 리얼 토너 센텔라아시아티카: 정제수, 병풀잎추출물, 1,2-헥산다이올 리얼 토너 씨벅톤: 정제수, 글리세린, 1,2-헥산다이올, 비타민나무추출물 리얼 토너 카렌듈라: 정제수, 글리세린, 1,2-헥산다이올, 포트마리골드꽃추출물 리얼 토너 티트리: 정제수, 글리세린, 1,2-헥산다이올, 티트리추출물",4.7
S162,스킨/토너,시카고,시카 엑스퍼트 미스트 토너,"정제수, 글리세린, 베타인, 세리신, 벌사상자열매추출물, 겨우살이추출물, 편백잎추출물, 병풀추출물, 판테놀, 알란토인, 카보머, 알지닌, 밤껍질추출물, 화이트윌로우껍질추출물, 황금추출물, 모란뿌리추출물, 감초뿌리추출물, 베르가모트오일",4.7
S164,스킨/토너,썸바이미,아하바하파하 30 데이즈 미라클 토너,"정제수, 부틸렌글라이콜, 다이프로필렌글라이콜, 글리세린, 나이아신아마이드, 티트리잎추출물(10,000ppm), 폴리글리세릴-4카프레이트, 파파야열매추출물, 렌즈콩씨추출물, 버지니아풍년화추출물, 연꽃추출물, 금사연둥지추출물, 소듐하이알루로네이트, 프룩탄, 알란토인, 아데노신, 하이드록시에틸우레아, 자일리톨, 살리실릭애씨드(100ppm), 락토바이오닉애씨드(100ppm), 시트릭애씨드(500ppm), 소듐시트레이트, 1,2-헥산다이올, 벤질글라이콜, 에틸헥실글리세린, 라즈베리케톤, 페퍼민트오일",4.6
S165,스킨/토너,엠브리올리스,오 드 보떼 로자멜리스,"정제수, 다마스크장미꽃수, 글리세린, 수레국화꽃수, 비터오렌지꽃수, 버지니아풍년화잎수, 피피지-26-부테스-26, 세트리모늄브로마이드, 락틱애씨드, 피이지-40하이드로제네이티드캐스터오일, 시트릭애씨드, 향료, 소듐벤조에이트, 포타슘솔베이트, 소듐하이드록사이드",4.7
S166,스킨/토너,싸이닉,더 심플 카밍 토너,"정제수, 글리세린, 프로판다이올, 1,2-헥산다이올, 글리세레스-26, 펜틸렌글라이콜, 알바수련꽃추출물, 알로에베라잎즙, 부틸렌글라이콜, 마데카소사이드, 소듐하이알루로네이트, 다이소듐이디티에이, 에칠헥실글리세린",4.7
S168,스킨/토너,클럽맨피노드,클럽맨리저브 브랜디스파이스 에프터쉐이브,"변성알코올, 정제수, 향료, 리모넨, 한련초추출물, 황색5호",4.7
S169,스킨/토너,클럽맨피노드,클럽맨리저브 위스키우즈 에프터쉐이브,"변성알코올, 정제수, 향료, 벤질벤조에이트, 시트랄, 시트로넬올,신남알,쿠마린, 유제놀,리모넨, 리날룰, 청색1호, 적색504호, 황색4호",4.7
S171,스킨/토너,클럽맨피노드,머스크 에프터쉐이브코롱,"변성알코올, 정제수, 향료, 벤질알코올, 벤질살리실레이트, 시트랄, 시트로넬올, 참나무이끼추출물, 제라니올, 하이드록시시트로넬알, 리모넨, 리날룰, 적색227호, 황색5호",4.5
S234,스킨/토너,디오디너리,사카로미세스 퍼멘트 30 밀키 토너,"정제수, 효모추출물(30%), 스쿠알란, 라우릴글루코사이드, 미리스틸글루코사이드, 폴리글리세릴-6라우레이트, 아이소세테스-20, 트라이소듐에틸렌다이아민다이석시네이트, 시트릭애씨드, 소듐시트레이트, 소듐하이드록사이드, 페녹시에탄올, 클로페네신.",4.4
S174,스킨/토너,닥터자르트,컨트롤에이 티트리먼트 토너,"정제수, 나이아신아마이드, 프로판다이올, 펜틸렌글라이콜, 쇠비름추출물, 티트리잎추출물, 병풀추출물, 무화과추출물, 녹차추출물, 버지니아풍년화추출물, 알로에베라잎추출물, 불등가사리추출물, 캐모마일꽃추출물, 실론시나몬나무껍질추출물, 프랑스해안송껍질추출물, 티트리잎오일, 하이드로제네이티드레시틴, 잇꽃씨오일, 옥틸도데세스-16, 소듐시트레이트, 스페인감초뿌리줄기/뿌리, 시트릭애씨드, 다이소듐이디티에이, 카프릴로일글라이신, 헥실렌글라이콜, 알란토인, 사코신, 세라마이드엔피, 살리실릭애씨드, 캠퍼, 실리카, 돌콩스테롤, 리놀레익애씨드, 카프릴릭/카프릭트라이글리세라이드, 포스포리피드, 4-터피네올, 메틸메타크릴레이트크로스폴리머, 에틸헥실글리세린, 1,2-헥산다이올",4.6
S179,스킨/토너,비오템,옴므 티쀼르 토너,"정제수, 변성알코올, 다이프로필렌글라이콜, 글리세린, 탤크, 메틸메타크릴레이트크로스폴리머, 씨솔트, 포타슘하이드록사이드, 징크설페이트, 사코신, 소듐시트레이트, 펄라이트, 하이드롤라이즈드알진, 비트레오스실라발효물, 시트릭애씨드, 잔탄검, 멘톨, 몬모릴로나이트, 펜틸렌글라이콜, 부틸렌글라이콜, 살리실릭애씨드, 페녹시에탄올, 향료",4.8
S180,스킨/토너,비오템,옴므 아쿠아파워 토너,"정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 디메치콘, 이소도데칸, 펜타에리스리틸테트라에칠헥사노에이트, 페녹시에탄올, 향료, 헥실렌글라이콜, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 토코페릴아세테이트, 트리에탄올아민, 판테놀, 프룩토오스, 비에이치티, 글루코오스, 디메치콘올, 바이오사카라이드검-1, 아스코빌글루코사이드, 멘톡시프로판디올, 과물시계꽃씨오일, 행인오일, 옥수수오일, 비트레오실라발효물, 쌀겨오일, 리날룰, 리모넨, 우레아, 마그네슘피씨에이 포타슘피씨에이, 징크피씨에이, 2-올레아미도-1,3-옥타데칸디올, 부틸페닐메칠프로피오날, 벤질살리실레이트, 덱스트린, 쿠마린, 시트로넬올, 하이드록시이소헥실3-사이클로헥센카복스알데하이드 카퍼피씨에이, 아스파틱애씨드, 알라닌, 망가니즈글루코네이트, 헥실니코티네이트, 글루타믹애씨드, 슈크로오스",4.9
S181,스킨/토너,디오디너리,랙틱 애시드 5,"정제수, 락틱애씨드, 글리세린, 펜틸렌글라이콜, 프로판다이올, 소듐하이알루로네이트크로스폴리머, 마운틴페퍼열매추출물, 마운틴페퍼잎추출물, 아라비아고무나무검, 잔탄검, 아이소세테스-20, 트라이소듐에틸렌다이아민다이석시네이트, 소듐하이드록사이드, 에틸헥실글리세린, 1,2-헥산다이올, 카프릴릴글라이콜",4.7
S182,스킨/토너,잇츠스킨,레몬씨 스퀴즈 앰플 토너,"정제수,글리세린,부틸렌글라이콜,1,2-헥산다이올,레몬추출물,비타민나무열매추출물,라임추출물,무화과추출물,얼룩파인애플추출물,소듐하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,소듐아세틸레이티드하이알루로네이트,하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,소듐하이알루로네이트크로스폴리머,포타슘하이알루로네이트,다이소듐이디티에이,알란토인,에틸헥실글리세린,토코페롤,피이지-60하이드로제네이티드캐스터오일,향료,시트랄,리모넨",4.7
S183,스킨/토너,비오템,옴므 아쿠아틱 로션 애프터 쉐이브,"정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 향료, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 피이지-60하이드로제네이티드캐스터오일, 헥실렌글라이콜, 알란토인, 비사볼올, 트리에탄올아민, 프로필렌글라이콜, 벤질살리실레이트, 프룩토오스, 글루코오스, 리날룰, 파네솔, 헥실신남알, 멘톡시프로판디올, 비트레오실라발효물, 우레아, 마그네슘글루코네이트, 부틸페닐메칠프로피오날, 쿠마린, 알파-이소메칠이오논, 벤질알코올, 벤질벤조에이트, 덱스트린, 리모넨, 징크글루코네이트, 헥실니코티네이트, 위치하젤추출물, 카퍼글루코네이트, 아스파틱애씨드, 알라닌, 글루타믹애씨드, 망가니즈글루코네이트, 슈크로오스",4.8
S184,스킨/토너,폴라초이스,스킨 발란싱 포어 리듀싱 토너,"정제수, 글리세린, 부틸렌글라이콜, 나이아신아마이드, 폴리솔베이트20, 아데노신, 캐모마일꽃추출물, 우엉뿌리추출물, 하이드롤라이즈드호호바에스터, 소듐피씨에이, 판테놀, 소듐하이알루로네이트, 세라마이드엔피, 세라마이드에이피, 세라마이드이오피, 피토스핑고신, 콜레스테롤, 테트라헥실데실아스코베이트, 올레스-10, 소듐라우로일락틸레이트, 카프릴릴글라이콜, 헥실렌글라이콜, 소듐시트레이트, 잔탄검, 트라이소듐이디티에이, 페녹시에탄올",4.6
S185,스킨/토너,플리프,시카 알로에 앰플 토너,"알로에베라잎추출물(82%), 병풀추출물(4%), 글리세린, 부틸렌글라이콜, 나이아신아마이드, 다이프로필렌글라이콜, 베타인, 트레할로오스, 판테놀, 바이오사카라이드검-1, 시트릭애씨드, 비피다발효여과물, 매실추출물, 연꽃추출물, 하이드로제네이티드레시틴, 마카다미아씨오일, 살비아잎추출물, 라벤더꽃추출물, 로즈마리추출물, 마트리카리아꽃추출물, 카멜그라스추출물, 세라마이드엔피, 스쿠알란, 세테아릴알코올, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머,하이드롤라이즈드하이알루로닉애씨드, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 망고추출물, 얼룩파인애플추출물, 락토바실러스발효물, 폴리글리세릴-10올리에이트, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 카보머, 트로메타민, 다이소듐이디티에이, 하이드록시아세토페논, 1,2-헥산다이올, 에틸헥실글리세린",4.8
S186,스킨/토너,그레이멜린,알래스카 내추럴 토너,"빙하수(85%),글리세린,정제수,부틸렌글라이콜,나이아신아마이드,베타-글루칸,베타인,소듐하이알루로네이트,1,2-헥산다이올,카프릴릴글라이콜,병풀추출물,호장근뿌리추출물,황금추출물,녹차추출물,스페인감초뿌리추출물,마트리카리아꽃추출물,로즈마리잎추출물,아사이팜열매추출물,로우스위트블루베리추출물,인디안구스베리열매추출물,크랜베리추출물,알란토인,에틸헥실글리세린,카보머,트로메타민,아데노신,다이포타슘글리시리제이트,펜틸렌글라이콜,루이보스추출물,몰약수지추출물,소엽잎추출물,모하비유카뿌리추출물",4.9
S187,스킨/토너,크리니크,클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 2 3,"클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 2번 : 정제수,변성알코올,글리세린,위치하젤수,아세틸글루코사민,멘톨,소듐하이알루로네이트,트레할로스,부틸렌글라이콜,디소듐포스페이트,페녹시에탄올,자색401호,적색201호,적색227호 클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 3번 : 정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 위치하젤, 살리실릭애씨드, 아세틸글루코사민, 소듐하이알루로네이트, 트로메타민, 비에이치티, 트레할로스, 글라이신, 디소듐이디티에이, 페녹시에탄올, 벤조페논-4, 적색201호, 등색205호, 자색401호",4.7
S190,스킨/토너,유세린,더머토클린 클래리파잉 토너,"정제수, 다이프로필렌글라이콜, 글리세린, 페녹시에탄올, 1,2-헥산다이올, 글리세릴글루코사이드, 소듐시트레이트, 시트릭애씨드, 트라이소듐이디티에이, 소듐하이알루로네이트, 코카미도프로필베타인, 데실글루코사이드, 소듐클로라이드",4.8
